country,city,lat,lng,,,,,,,,,
Chile,Talca,-35.455,-71.67,,,,,,,,,
Chile,Arica,-18.5,-70.29,,,,,,,,,
Chile,Talcahuano,-36.7167,-73.1167,,,,,,,,,
Chile,Curanilahue,-37.48,-73.34,,,,,,,,,
Chile,Lota,-37.0896,-73.16,,,,,,,,,
Chile,Coronel,-37.03,-73.16,,,,,,,,,
Chile,Vicuña,-30.0295,-70.74,,,,,,,,,
Chile,Toltén,-39.2166,-73.2123,,,,,,,,,
Chile,Temuco,-38.73,-72.58,,,,,,,,,
Chile,Carahue,-38.7095,-73.17,,,,,,,,,
Chile,Quirihue,-36.28,-72.53,,,,,,,,,
Chile,La Serena,-29.9,-71.25,,,,,,,,,
Chile,Loncoche,-39.37,-72.63,,,,,,,,,
Chile,Nueva Imperial,-38.74,-72.96,,,,,,,,,
Chile,Punta Arenas,-53.165,-70.94,,,,,,,,,
Chile,Iquique,-20.25,-70.13,,,,,,,,,
Chile,María Elena,-22.35,-69.67,,,,,,,,,
Chile,Combarbalá,-31.18,-71,,,,,,,,,
Chile,Huasco,-28.4696,-71.22,,,,,,,,,
Chile,Salamanca,-31.7796,-70.98,,,,,,,,,
Chile,Caldera,-27.0696,-70.83,,,,,,,,,
Chile,Taltal,-25.4,-70.47,,,,,,,,,
Chile,Constitución,-35.3296,-72.42,,,,,,,,,
Chile,Antofagasta,-23.65,-70.4,,,,,,,,,
Chile,Chuquicamata,-22.32,-68.93,,,,,,,,,
Chile,Toconao,-23.1829,-68.0166,,,,,,,,,
Chile,Valdivia,-39.795,-73.245,,,,,,,,,
Chile,Copiapó,-27.36,-70.34,,,,,,,,,
Chile,Santa Bárbara,-37.67,-72.02,,,,,,,,,
Chile,Los Lagos,-39.8495,-72.83,,,,,,,,,
Chile,Viña del Mar,-33.03,-71.54,,,,,,,,,
Chile,Valparaíso,-33.0478,-71.621,,,,,,,,,
Chile,Collipulli,-37.96,-72.43,,,,,,,,,
Chile,Villarica,-39.28,-72.23,,,,,,,,,
Chile,Tierra Amarilla,-27.48,-70.28,,,,,,,,,
Chile,Lagunas,-20.9829,-69.6833,,,,,,,,,
Chile,Coihaique,-45.57,-72.07,,,,,,,,,
Chile,Cuya,-19.1167,-70.1333,,,,,,,,,
Chile,Mejillones,-23.1,-70.45,,,,,,,,,
Chile,Río Verde,-52.65,-71.4666,,,,,,,,,
Chile,Villa O'Higgins,-48.4679,-72.56,,,,,,,,,
Chile,Quellón,-43.0996,-73.6,,,,,,,,,
Chile,La Ligua,-32.46,-71.24,,,,,,,,,
Chile,Quillota,-32.88,-71.26,,,,,,,,,
Chile,Tocopilla,-22.09,-70.19,,,,,,,,,
Chile,Calama,-22.45,-68.92,,,,,,,,,
Chile,Vallenar,-28.57,-70.76,,,,,,,,,
Chile,San Bernardo,-33.6,-70.7,,,,,,,,,
Chile,Pozo Almonte,-20.2696,-69.8,,,,,,,,,
Chile,Coquimbo,-29.9529,-71.3436,,,,,,,,,
Chile,Ovalle,-30.59,-71.2001,,,,,,,,,
Chile,Illapel,-31.6296,-71.17,,,,,,,,,
Chile,San Felipe,-32.75,-70.72,,,,,,,,,
Chile,Los Andes,-32.8296,-70.6,,,,,,,,,
Chile,San Antonio,-33.5995,-71.61,,,,,,,,,
Chile,Pichilemu,-34.38,-72,,,,,,,,,
Chile,San Fernando,-34.58,-70.99,,,,,,,,,
Chile,Linares,-35.84,-71.59,,,,,,,,,
Chile,Cauquenes,-35.96,-72.32,,,,,,,,,
Chile,Los Angeles,-37.46,-72.36,,,,,,,,,
Chile,Angol,-37.79,-72.71,,,,,,,,,
Chile,Lebu,-37.6096,-73.65,,,,,,,,,
Chile,Osorno,-40.57,-73.16,,,,,,,,,
Chile,Castro,-42.4808,-73.7623,,,,,,,,,
Chile,Puerto Aisén,-45.3999,-72.7,,,,,,,,,
Chile,Cochrane,-47.2663,-72.5499,,,,,,,,,
Chile,Puerto Williams,-54.9333,-67.6167,,,,,,,,,
Chile,Puerto Natales,-51.7183,-72.5117,,,,,,,,,
Chile,Curicó,-34.98,-71.24,,,,,,,,,
Chile,Ancud,-41.87,-73.83,,,,,,,,,
Chile,Puerto Montt,-41.47,-72.93,,,,,,,,,
Chile,Puerto Varas,-41.33,-72.99,,,,,,,,,
Chile,Calbuco,-41.7522,-73.1416,,,,,,,,,
Chile,Río Bueno,-40.34,-72.96,,,,,,,,,
Chile,La Unión,-40.29,-73.09,,,,,,,,,
Chile,Chonchi,-42.61,-73.8099,,,,,,,,,
Chile,Chillán,-36.6,-72.106,,,,,,,,,
Chile,Lonquimay,-38.4333,-71.2333,,,,,,,,,
Cameroon,Yaounde,3.8667,11.5167,,,,,,,,,
Cameroon,Bertoua,4.5804,13.68,,,,,,,,,
Cameroon,Bafia,4.7504,11.23,,,,,,,,,
Cameroon,Mbalmayo,3.5204,11.5,,,,,,,,,
Cameroon,Kontcha,7.967,12.2333,,,,,,,,,
Cameroon,Mbe,7.8504,13.6,,,,,,,,,
Cameroon,Kribi,2.9404,9.91,,,,,,,,,
Cameroon,Edéa,3.8005,10.12,,,,,,,,,
Cameroon,Bélabo,4.9337,13.3,,,,,,,,,
Cameroon,Meiganga,6.5205,14.29,,,,,,,,,
Cameroon,Maroua,10.5956,14.3247,,,,,,,,,
Cameroon,Eséka,3.6504,10.7666,,,,,,,,,
Cameroon,Ebolowa,2.9,11.15,,,,,,,,,
Cameroon,Ngaoundéré,7.3204,13.58,,,,,,,,,
Cameroon,Batouri,4.4337,14.3666,,,,,,,,,
Cameroon,Abong Mbang,3.9837,13.1833,,,,,,,,,
Cameroon,Limbe,4.0304,9.19,,,,,,,,,
Cameroon,Kumba,4.6404,9.44,,,,,,,,,
Cameroon,Buea,4.155,9.231,,,,,,,,,
Cameroon,Nkongsamba,4.9604,9.94,,,,,,,,,
Cameroon,Douala,4.0604,9.71,,,,,,,,,
Cameroon,Kumbo,6.2204,10.68,,,,,,,,,
Cameroon,Eyumojok,5.7504,8.9833,,,,,,,,,
Cameroon,Wum,6.4004,10.07,,,,,,,,,
Cameroon,Bafoussam,5.4904,10.4099,,,,,,,,,
Cameroon,Bafang,5.1704,10.18,,,,,,,,,
Cameroon,Garoua,9.3,13.39,,,,,,,,,
Cameroon,Guider,9.9304,13.94,,,,,,,,,
Cameroon,Tibati,6.467,12.6333,,,,,,,,,
Cameroon,Foumban,5.7304,10.9,,,,,,,,,
Cameroon,Bamenda,5.96,10.15,,,,,,,,,
China,Lupanshui,26.5944,104.8333,,,,,,,,,
China,Fengcheng,28.2004,115.77,,,,,,,,,
China,Yulin,22.63,110.15,,,,,,,,,
China,Shishou,29.7004,112.4,,,,,,,,,
China,Yantai,37.5304,121.4,,,,,,,,,
China,Yishui,35.7904,118.62,,,,,,,,,
China,Zibo,36.8,118.05,,,,,,,,,
China,Shanghai,31.2165,121.4365,,,,,,,,,
China,Weifang,36.7204,119.1001,,,,,,,,,
China,Yongzhou,26.2304,111.62,,,,,,,,,
China,Zunyi,27.7,106.92,,,,,,,,,
China,Wuyuan,41.0896,108.2722,,,,,,,,,
China,Shuangcheng,45.3503,126.28,,,,,,,,,
China,Shijianzhuang,38.05,114.48,,,,,,,,,
China,Qinhuangdao,39.9304,119.62,,,,,,,,,
China,Guangshui,31.6204,114,,,,,,,,,
China,Nanchang,28.68,115.88,,,,,,,,,
China,Nehe,48.49,124.88,,,,,,,,,
China,Shangqiu,34.4504,115.65,,,,,,,,,
China,Hengshui,37.72,115.7,,,,,,,,,
China,Xiaogan,30.9204,113.9,,,,,,,,,
China,Xiangtan,27.8504,112.9,,,,,,,,,
China,Xian,34.275,108.895,,,,,,,,,
China,Tianjin,39.13,117.2,,,,,,,,,
China,Daqing,46.58,125,,,,,,,,,
China,Taian,36.2,117.1201,,,,,,,,,
China,Nangong,37.3704,115.37,,,,,,,,,
China,Shizuishan,39.2333,106.769,,,,,,,,,
China,Changsha,28.2,112.97,,,,,,,,,
China,Panshi,42.9426,126.0561,,,,,,,,,
China,Jilin,43.85,126.55,,,,,,,,,
China,Macheng,31.18,115.03,,,,,,,,,
China,Mishan,45.5504,131.88,,,,,,,,,
China,Hengyang,26.88,112.59,,,,,,,,,
China,Keshan,48.0263,125.866,,,,,,,,,
China,Haikou,20.05,110.32,,,,,,,,,
China,Hohhot,40.82,111.66,,,,,,,,,
China,Xinyang,32.1304,114.07,,,,,,,,,
China,Lhasa,29.645,91.1,,,,,,,,,
China,Huinan,42.6229,126.2614,,,,,,,,,
China,Zaozhuang,34.88,117.57,,,,,,,,,
China,Laiwu,36.2004,117.66,,,,,,,,,
China,Suzhou,33.6361,116.9789,,,,,,,,,
China,Xiantao,30.3704,113.44,,,,,,,,,
China,Kunming,25.07,102.68,,,,,,,,,
China,Yiyang,28.6004,112.33,,,,,,,,,
China,Bugt,48.7838,121.9334,,,,,,,,,
China,Fujin,47.2704,132.02,,,,,,,,,
China,Chengdu,30.67,104.07,,,,,,,,,
China,Dunhua,43.3505,128.22,,,,,,,,,
China,Manzhouli,49.6,117.43,,,,,,,,,
China,Fuyang,32.9004,115.82,,,,,,,,,
China,Xingyi,25.0904,104.89,,,,,,,,,
China,Harbin,45.75,126.65,,,,,,,,,
China,Danjiangkou,32.52,111.5,,,,,,,,,
China,Cangzhou,38.3204,116.87,,,,,,,,,
China,Fuxin,42.0105,121.66,,,,,,,,,
China,Anshun,26.2504,105.93,,,,,,,,,
China,Minxian,34.4362,104.0306,,,,,,,,,
China,Nanning,22.82,108.32,,,,,,,,,
China,Zhangjiakou,40.83,114.93,,,,,,,,,
China,Baotou,40.6522,109.822,,,,,,,,,
China,Zhengzhou,34.755,113.6651,,,,,,,,,
China,Huainan,32.63,116.98,,,,,,,,,
China,Tongren,27.6804,109.13,,,,,,,,,
China,Hancheng,35.4704,110.43,,,,,,,,,
China,Huaiyin,33.58,119.03,,,,,,,,,
China,Jieshou,33.2504,115.35,,,,,,,,,
China,Zicheng,30.3004,111.5,,,,,,,,,
China,Beihai,21.4804,109.1,,,,,,,,,
China,Shanxian,34.7904,116.08,,,,,,,,,
China,Linyi,35.08,118.33,,,,,,,,,
China,Shuangyashan,46.6704,131.35,,,,,,,,,
China,Yishan,24.5004,108.6667,,,,,,,,,
China,Puqi,29.7204,113.88,,,,,,,,,
China,Fuyu,45.1804,124.82,,,,,,,,,
China,Maoming,21.9204,110.87,,,,,,,,,
China,Weinan,34.5004,109.5001,,,,,,,,,
China,Dali,34.7953,109.9378,,,,,,,,,
China,Shache,38.4261,77.25,,,,,,,,,
China,Tangshan,39.6243,118.1944,,,,,,,,,
China,Jianmen,30.6501,113.16,,,,,,,,,
China,Zhuozhou,39.5401,115.79,,,,,,,,,
China,Zhaotang,27.3204,103.72,,,,,,,,,
China,Pingxiang,22.0974,106.7567,,,,,,,,,
China,Linfen,36.0803,111.52,,,,,,,,,
China,Jiutai,44.1447,125.8443,,,,,,,,,
China,Dunhuang,40.1427,94.662,,,,,,,,,
China,Laiyang,36.9684,120.7084,,,,,,,,,
China,Guiyang,26.58,106.72,,,,,,,,,
China,Fuzhou,26.08,119.3,,,,,,,,,
China,Bengbu,32.95,117.33,,,,,,,,,
China,Chuxiong,25.0364,101.5456,,,,,,,,,
China,Hebi,35.9504,114.22,,,,,,,,,
China,Shuyang,34.1299,118.7734,,,,,,,,,
China,Jining,35.4004,116.55,,,,,,,,,
China,Buizhou,37.3704,118.02,,,,,,,,,
China,Langfang,39.5204,116.68,,,,,,,,,
China,Dingzhou,38.5004,115,,,,,,,,,
China,Baoding,38.8704,115.48,,,,,,,,,
China,Hangu,39.232,117.777,,,,,,,,,
China,Liaoyuan,42.9,125.13,,,,,,,,,
China,Yanji,42.8823,129.5128,,,,,,,,,
China,Xuanzhou,30.9525,118.7553,,,,,,,,,
China,Guangyuan,32.43,105.87,,,,,,,,,
China,Tongling,30.9504,117.78,,,,,,,,,
China,Changling,44.27,123.99,,,,,,,,,
China,Nongan,44.4304,125.1701,,,,,,,,,
China,Gejiu,23.38,103.1501,,,,,,,,,
China,Mengzi,23.3619,103.4061,,,,,,,,,
China,Luzhou,28.88,105.38,,,,,,,,,
China,Tengchong,25.0333,98.4666,,,,,,,,,
China,Huize,26.3504,103.4167,,,,,,,,,
China,Zhanyi,25.6005,103.8166,,,,,,,,,
China,Liuhe,42.2789,125.7173,,,,,,,,,
China,Deyang,31.1333,104.4,,,,,,,,,
China,Yibin,28.77,104.57,,,,,,,,,
China,Zhijiang,27.4409,109.678,,,,,,,,,
China,Shaoyang,27,111.2001,,,,,,,,,
China,Yueyang,29.3801,113.1,,,,,,,,,
China,Neijiang,29.5804,105.05,,,,,,,,,
China,Langzhong,31.5759,105.9656,,,,,,,,,
China,Xichang,27.88,102.3,,,,,,,,,
China,Wenshan,23.3724,104.2497,,,,,,,,,
China,Xuzhou,34.28,117.18,,,,,,,,,
China,Zigong,29.4,104.78,,,,,,,,,
China,Mianyang,31.47,104.77,,,,,,,,,
China,Shaowu,27.3004,117.5,,,,,,,,,
China,Suining,30.5333,105.5333,,,,,,,,,
China,Panzhihua,26.55,101.73,,,,,,,,,
China,Nanchong,30.7804,106.13,,,,,,,,,
China,Tonghua,41.68,125.75,,,,,,,,,
China,Shaoguan,24.8,113.58,,,,,,,,,
China,Chaozhou,23.68,116.63,,,,,,,,,
China,Meizhou,24.3005,116.12,,,,,,,,,
China,Xiamen,24.45,118.08,,,,,,,,,
China,Zhangzhou,24.5204,117.67,,,,,,,,,
China,Zhuhai,22.2769,113.5678,,,,,,,,,
China,Putian,25.4303,119.02,,,,,,,,,
China,Foshan,23.0301,113.12,,,,,,,,,
China,Dongguan,23.0489,113.7447,,,,,,,,,
China,Zhanjiang,21.2,110.38,,,,,,,,,
China,Jiangmen,22.5804,113.08,,,,,,,,,
China,Huizhou,23.08,114.4,,,,,,,,,
China,Qingyuan,23.7004,113.0301,,,,,,,,,
China,Heyuan,23.7304,114.68,,,,,,,,,
China,Quanzhou,24.9,118.58,,,,,,,,,
China,Longyan,25.1804,117.03,,,,,,,,,
China,Sanming,26.23,117.58,,,,,,,,,
China,Wuzhou,23.48,111.32,,,,,,,,,
China,Zhaoqing,23.0504,112.45,,,,,,,,,
China,Wangqing,43.3248,129.7343,,,,,,,,,
China,Shenzhen,22.5524,114.1221,,,,,,,,,
China,Guilin,25.28,110.28,,,,,,,,,
China,Liuzhou,24.28,109.25,,,,,,,,,
China,Yuxi,24.38,102.57,,,,,,,,,
China,Shantou,23.37,116.67,,,,,,,,,
China,Nanping,26.6304,118.17,,,,,,,,,
China,Pingdingshan,33.7304,113.3,,,,,,,,,
China,Ningbo,29.88,121.55,,,,,,,,,
China,Nanyang,33.0004,112.53,,,,,,,,,
China,Longxi,35.0476,104.6394,,,,,,,,,
China,Linjiang,41.8363,126.936,,,,,,,,,
China,Changting,25.867,116.3167,,,,,,,,,
China,Jiujiang,29.73,115.98,,,,,,,,,
China,Helong,42.5348,129.0044,,,,,,,,,
China,Chifeng,42.27,118.95,,,,,,,,,
China,Yichun,27.8333,114.4,,,,,,,,,
China,Jian,27.1304,115,,,,,,,,,
China,Anlu,31.27,113.67,,,,,,,,,
China,Shaoxing,30.0004,120.57,,,,,,,,,
China,Shashi,30.32,112.23,,,,,,,,,
China,Huangshi,30.22,115.1,,,,,,,,,
China,Sanya,18.2591,109.504,,,,,,,,,
China,Shangrao,28.4704,117.97,,,,,,,,,
China,Bose,23.8997,106.6133,,,,,,,,,
China,Simao,22.7807,100.9782,,,,,,,,,
China,Wuhan,30.58,114.27,,,,,,,,,
China,Yichang,30.7,111.28,,,,,,,,,
China,Jingdezhen,29.2704,117.18,,,,,,,,,
China,Shiyan,32.57,110.78,,,,,,,,,
China,Lianyungang,34.6004,119.17,,,,,,,,,
China,Tongliao,43.62,122.27,,,,,,,,,
China,Kailu,43.5837,121.2,,,,,,,,,
China,Xiangfan,32.02,112.13,,,,,,,,,
China,Jinshi,29.6321,111.8517,,,,,,,,,
China,Xilinhot,43.9443,116.0443,,,,,,,,,
China,Jincheng,35.5004,112.83,,,,,,,,,
China,Jining,41.03,113.08,,,,,,,,,
China,Yangquan,37.87,113.57,,,,,,,,,
China,Ergun Zuoqi,50.7833,121.5167,,,,,,,,,
China,Shuozhou,39.3004,112.42,,,,,,,,,
China,Anxi,40.5004,95.8,,,,,,,,,
China,Pingdu,36.7904,119.94,,,,,,,,,
China,Jinan,36.675,116.995,,,,,,,,,
China,Yuci,37.6804,112.73,,,,,,,,,
China,Pingyi,35.5104,117.62,,,,,,,,,
China,Guangzhou,23.145,113.325,,,,,,,,,
China,Xigaze,29.25,88.8833,,,,,,,,,
China,Changde,29.03,111.68,,,,,,,,,
China,Datong,40.08,113.3,,,,,,,,,
China,Luoyang,34.68,112.4701,,,,,,,,,
China,Shulan,44.4091,126.9487,,,,,,,,,
China,Changchun,43.865,125.34,,,,,,,,,
China,Daan,45.5,124.3,,,,,,,,,
China,Huanghua,38.3704,117.33,,,,,,,,,
China,Handan,36.58,114.48,,,,,,,,,
China,Chengde,40.9604,117.93,,,,,,,,,
China,Tumen,42.97,129.8201,,,,,,,,,
China,Bayan Obo,41.7676,109.9711,,,,,,,,,
China,Alxa Zuoqi,38.839,105.6686,,,,,,,,,
China,Bairin Zuoqi,43.9837,119.1834,,,,,,,,,
China,Linxi,43.5171,118.0333,,,,,,,,,
China,Jiaozuo,35.25,113.22,,,,,,,,,
China,Tianshui,34.6,105.92,,,,,,,,,
China,Taiyuan,37.875,112.5451,,,,,,,,,
China,Hulin,45.769,132.9922,,,,,,,,,
China,Yunxian,32.8082,110.8136,,,,,,,,,
China,Chamdo,31.1667,97.2333,,,,,,,,,
China,Beijing,39.9289,116.3883,,,,,,,,,
China,Wuxi,31.58,120.3,,,,,,,,,
China,Longjiang,47.3404,123.18,,,,,,,,,
China,Maanshan,31.7304,118.48,,,,,,,,,
China,Shangdu,41.5494,113.5339,,,,,,,,,
China,Changping,40.2248,116.1944,,,,,,,,,
China,Hanggin Houqi,40.8847,107.14,,,,,,,,,
China,Changzhou,31.78,119.97,,,,,,,,,
China,Fengjie,31.0504,109.5167,,,,,,,,,
China,Weihai,37.5,122.1,,,,,,,,,
China,Wuhu,31.3504,118.37,,,,,,,,,
China,Gannan,47.9204,123.51,,,,,,,,,
China,Jingmen,31.0304,112.1,,,,,,,,,
China,Arxan,47.1833,119.9666,,,,,,,,,
China,Orongen Zizhiqi,50.5667,123.7167,,,,,,,,,
China,Qingan,46.8719,127.5118,,,,,,,,,
China,Dali,25.7,100.18,,,,,,,,,
China,Baoshan,25.12,99.15,,,,,,,,,
China,Lijiang,26.8,100.2666,,,,,,,,,
China,Yakeshi,49.2804,120.73,,,,,,,,,
China,Tailai,46.3904,123.41,,,,,,,,,
China,Baiquan,47.6018,126.0819,,,,,,,,,
China,Hailar,49.2,119.7,,,,,,,,,
China,Guide,36.0451,101.4242,,,,,,,,,
China,Wanzhou,30.82,108.4,,,,,,,,,
China,Rongzhag,30.9504,101.9167,,,,,,,,,
China,Baishan,41.9,126.43,,,,,,,,,
China,Jyekundo,33.0166,96.7333,,,,,,,,,
China,Jixi,45.3,130.97,,,,,,,,,
China,Xinyu,27.8,114.93,,,,,,,,,
China,Boli,45.7564,130.5759,,,,,,,,,
China,Wuchuan,41.0955,111.4408,,,,,,,,,
China,Xinqing,48.2363,129.5059,,,,,,,,,
China,Linxia,35.6,103.2,,,,,,,,,
China,Anda,46.4,125.32,,,,,,,,,
China,Nancha,47.1364,129.2859,,,,,,,,,
China,Shihezi,44.3,86.0299,,,,,,,,,
China,Yichun,47.6999,128.9,,,,,,,,,
China,Lanxi,46.2664,126.276,,,,,,,,,
China,Jiamusi,46.83,130.35,,,,,,,,,
China,Suileng,47.246,127.106,,,,,,,,,
China,Suihua,46.6304,126.98,,,,,,,,,
China,Zhaodong,46.0804,125.98,,,,,,,,,
China,Hailun,47.4504,126.93,,,,,,,,,
China,Zhuzhou,27.83,113.15,,,,,,,,,
China,Nenjiang,49.18,125.23,,,,,,,,,
China,Qinggang,46.69,126.1,,,,,,,,,
China,Ningan,44.3313,129.4659,,,,,,,,,
China,Yian,47.8804,125.3,,,,,,,,,
China,Mudangiang,44.575,129.59,,,,,,,,,
China,Golmud,36.4166,94.8833,,,,,,,,,
China,Jiayuguan,39.82,98.3,,,,,,,,,
China,Pingxiang,27.62,113.85,,,,,,,,,
China,Gyangze,28.95,89.6333,,,,,,,,,
China,Zhucheng,35.99,119.3801,,,,,,,,,
China,Zalantun,48,122.72,,,,,,,,,
China,Shangzhi,45.2204,127.97,,,,,,,,,
China,Linkou,45.2819,130.2519,,,,,,,,,
China,Pingliang,35.5304,106.6801,,,,,,,,,
China,Zhangye,38.93,100.45,,,,,,,,,
China,Angangxi,47.1601,123.8,,,,,,,,,
China,Tieli,46.9504,128.05,,,,,,,,,
China,Nagchu,31.48,92.05,,,,,,,,,
China,Ganzhou,25.92,114.95,,,,,,,,,
China,Hegang,47.4,130.37,,,,,,,,,
China,Qinzhou,21.9504,108.62,,,,,,,,,
China,Beian,48.239,126.482,,,,,,,,,
China,Yangjiang,21.8504,111.97,,,,,,,,,
China,Huaibei,33.9504,116.75,,,,,,,,,
China,Wuhai,39.6647,106.8122,,,,,,,,,
China,Zixing,25.97,113.4,,,,,,,,,
China,Anqing,30.5,117.05,,,,,,,,,
China,Yaan,29.9804,103.08,,,,,,,,,
China,Ürümqi,43.805,87.575,,,,,,,,,
China,Lianxian,24.7815,112.3825,,,,,,,,,
China,Wuwei,37.928,102.641,,,,,,,,,
China,Luan,31.7503,116.48,,,,,,,,,
China,Altay,47.8666,88.1166,,,,,,,,,
China,Qingdao,36.09,120.33,,,,,,,,,
China,Liaocheng,36.4304,115.97,,,,,,,,,
China,Heihe,50.25,127.446,,,,,,,,,
China,Leshan,29.5671,103.7333,,,,,,,,,
China,Fulin,29.35,102.7167,,,,,,,,,
China,Erenhot,43.6616,111.9655,,,,,,,,,
China,Puyang,35.7004,114.98,,,,,,,,,
China,Yancheng,33.3856,120.1253,,,,,,,,,
China,Kashgar,39.4763,75.9699,,,,,,,,,
China,Dezhou,37.4504,116.3,,,,,,,,,
China,Xiangtai,37.05,114.5,,,,,,,,,
China,Rizhao,35.4304,119.45,,,,,,,,,
China,Heze,35.23,115.45,,,,,,,,,
China,Gar,32.2004,79.9833,,,,,,,,,
China,Jiaohe,43.7163,127.346,,,,,,,,,
China,Hechi,23.0965,109.6091,,,,,,,,,
China,Xuanhua,40.5944,115.0243,,,,,,,,,
China,Anyang,36.08,114.35,,,,,,,,,
China,Kaifeng,34.85,114.35,,,,,,,,,
China,Dengzhou,32.6804,112.08,,,,,,,,,
China,Xuchang,34.0204,113.82,,,,,,,,,
China,Xinxiang,35.3204,113.87,,,,,,,,,
China,Nyingchi,29.5333,94.4167,,,,,,,,,
China,Yumen,39.83,97.73,,,,,,,,,
China,Luohe,33.57,114.03,,,,,,,,,
China,Zhoukou,33.6304,114.63,,,,,,,,,
China,Jinchang,38.4957,102.1739,,,,,,,,,
China,Korla,41.73,86.15,,,,,,,,,
China,Aksu,41.15,80.25,,,,,,,,,
China,Hami,42.827,93.515,,,,,,,,,
China,Kuqa,41.7277,82.9364,,,,,,,,,
China,Turpan,42.9354,89.165,,,,,,,,,
China,Quiemo,38.1338,85.5333,,,,,,,,,
China,Linchuan,27.9703,116.36,,,,,,,,,
China,Linqing,36.8504,115.68,,,,,,,,,
China,Koktokay,47.0004,89.4666,,,,,,,,,
China,Jinxi,40.7503,120.83,,,,,,,,,
China,Chongqing,29.565,106.595,,,,,,,,,
China,Xining,36.62,101.77,,,,,,,,,
China,Lanzhou,36.056,103.792,,,,,,,,,
China,Yinchuan,38.468,106.273,,,,,,,,,
China,Hefei,31.85,117.28,,,,,,,,,
China,Ankang,32.68,109.02,,,,,,,,,
China,Jiexiu,37.04,111.9,,,,,,,,,
China,Xianyang,34.3456,108.7147,,,,,,,,,
China,Yulin,38.2833,109.7333,,,,,,,,,
China,Fengzhen,40.4547,113.1443,,,,,,,,,
China,Baoji,34.38,107.15,,,,,,,,,
China,Tongchuan,35.08,109.03,,,,,,,,,
China,Hanzhong,33.13,107.03,,,,,,,,,
China,Xinzhou,38.4104,112.72,,,,,,,,,
China,Changzhi,36.1839,113.1053,,,,,,,,,
China,Houma,35.62,111.21,,,,,,,,,
China,Hulan Ergi,47.21,123.61,,,,,,,,,
China,Xinyi,34.38,118.35,,,,,,,,,
China,Qiqihar,47.345,123.99,,,,,,,,,
China,Taonan,45.3304,122.78,,,,,,,,,
China,Baicheng,45.62,122.82,,,,,,,,,
China,Ulanhot,46.08,122.08,,,,,,,,,
China,Qitaihe,45.8,130.85,,,,,,,,,
China,Chenzhou,25.8004,113.0301,,,,,,,,,
China,Nanjing,32.05,118.78,,,,,,,,,
China,Nantong,32.0304,120.825,,,,,,,,,
China,Yangzhou,32.4,119.43,,,,,,,,,
China,Zhenjiang,32.22,119.43,,,,,,,,,
China,Taizhou,32.4904,119.9,,,,,,,,,
China,Suzhou,31.3005,120.62,,,,,,,,,
China,Jiaojing,28.6804,121.45,,,,,,,,,
China,Jiaxing,30.7704,120.75,,,,,,,,,
China,Hangzhou,30.25,120.17,,,,,,,,,
China,Huzhou,30.8704,120.1,,,,,,,,,
China,Huangyan,28.65,121.25,,,,,,,,,
China,Linhai,28.85,121.12,,,,,,,,,
China,Wenzhou,28.02,120.6501,,,,,,,,,
China,Jinhua,29.12,119.65,,,,,,,,,
China,Lishui,28.4504,119.9,,,,,,,,,
China,Quzhou,28.9704,118.87,,,,,,,,,
China,Fuyang,30.0533,119.9519,,,,,,,,,
China,Wafangdian,39.6259,121.996,,,,,,,,,
China,Zhuanghe,39.6823,122.9619,,,,,,,,,
China,Dalian,38.9228,121.6298,,,,,,,,,
China,Siping,43.17,124.33,,,,,,,,,
China,Benxi,41.3304,123.75,,,,,,,,,
China,Liaoyang,41.28,123.18,,,,,,,,,
China,Yingkow,40.6703,122.28,,,,,,,,,
China,Dandong,40.1436,124.3936,,,,,,,,,
China,Huanren,41.2563,125.346,,,,,,,,,
China,Beipiao,41.81,120.76,,,,,,,,,
China,Anshan,41.115,122.94,,,,,,,,,
China,Lingyuan,41.24,119.4011,,,,,,,,,
China,Chaoyang,41.5504,120.42,,,,,,,,,
China,Jinzhou,41.1204,121.1,,,,,,,,,
China,Fushun,41.8654,123.87,,,,,,,,,
China,Tieling,42.3004,123.82,,,,,,,,,
China,Shenyeng,41.805,123.45,,,,,,,,,
China,Hotan,37.0997,79.9269,,,,,,,,,
China,Yining,43.9,81.35,,,,,,,,,
China,Karamay,45.5899,84.8599,,,,,,,,,
China,Tacheng,46.75,82.95,,,,,,,,,
China,Ninde,26.6804,119.5301,,,,,,,,,
China,Fuan,27.0704,119.62,,,,,,,,,
Colombia,Sincelejo,9.2904,-75.38,,,,,,,,,
Colombia,Quibdó,5.6904,-76.66,,,,,,,,,
Colombia,Leticia,-4.22,-69.94,,,,,,,,,
Colombia,Inírida,3.854,-67.9061,,,,,,,,,
Colombia,Pasto,1.2136,-77.2811,,,,,,,,,
Colombia,Ibagué,4.4389,-75.2322,,,,,,,,,
Colombia,Cali,3.4,-76.5,,,,,,,,,
Colombia,Barranquilla,10.96,-74.8,,,,,,,,,
Colombia,Tolú,9.5358,-75.572,,,,,,,,,
Colombia,Yarumal,7.0306,-75.5905,,,,,,,,,
Colombia,Riohacha,11.5403,-72.91,,,,,,,,,
Colombia,Pereira,4.8104,-75.68,,,,,,,,,
Colombia,Armenia,4.5343,-75.6811,,,,,,,,,
Colombia,Cartagena,10.3997,-75.5144,,,,,,,,,
Colombia,Tunja,5.5504,-73.37,,,,,,,,,
Colombia,Tumaco,1.81,-78.81,,,,,,,,,
